ts_code,ann_date,end_date,type,p_change_min,p_change_max,net_profit_min,net_profit_max
002692.SZ,20210129,20201231,首亏,-1656.2767,-1373.3173,-13200.0,-10800.0
000586.SZ,20210129,20201231,预增,126.7,198.29,1900.0,2500.0
002671.SZ,20210129,20201231,首亏,-1421.079,-1212.4876,-9500.0,-8000.0
300308.SZ,20210129,20201231,预增,51.9,76.24,78000.0,90500.0
002676.SZ,20210129,20201231,预增,173.08,282.32,2500.0,3500.0
300077.SZ,20210129,20201231,预减,-90.38,-85.57,1000.0,1500.0
002452.SZ,20210129,20201231,预增,27.67,51.83,18500.0,22000.0
300085.SZ,20210129,20201231,预增,306.68,428.68,2000.0,2600.0
603360.SH,20210129,20201231,略减,-23.4,-15.25,23500.0,26000.0
300042.SZ,20210129,20201231,续盈,-5.0,5.0,6826.0,7544.0
300048.SZ,20210129,20201231,首亏,-2692.7222,-2260.6019,-60000.0,-50000.0
300063.SZ,20210129,20201231,预增,31.26,57.51,10000.0,12000.0
603039.SH,20210129,20201231,预增,60.99,66.0,22496.0,23196.0
600561.SH,20210129,20201231,续亏,-50.1386,-16.7745,-36000.0,-28000.0
000905.SZ,20210129,20201231,预增,50.0,75.0,12844.0,14985.0
600360.SH,20210129,20201231,预减,-72.0,-46.0,1820.0,3510.0
000965.SZ,20210129,20201231,预减,-57.84,-47.3,8000.0,10000.0
600241.SH,20210129,20201231,续亏,89.5713,91.3694,-2900.0,-2400.0
002448.SZ,20210129,20201231,预增,60.0,100.0,14099.0,17624.0
000767.SZ,20210129,20201231,预增,149.52,237.58,17000.0,23000.0
603838.SH,20210129,20201231,首亏,-100.0,-90.82,0.0,400.0
600449.SH,20210129,20201231,略增,19.65,30.06,92000.0,100000.0
600156.SH,20210129,20201231,扭亏,142.3363,163.5045,2400.0,3600.0
600890.SH,20210129,20201231,首亏,-279.033,-279.033,-5100.0,-5100.0
600936.SH,20210129,20201231,首亏,-230.6553,-208.8824,-14366.0,-11972.0
300329.SZ,20210129,20201231,预减,-55.0,-35.0,2341.0,3382.0
300441.SZ,20210129,20201231,扭亏,165.3793,182.5844,9500.0,12000.0
600269.SH,20210129,20201231,预减,-59.56,-40.69,45000.0,66000.0
688277.SH,20210129,20201231,续亏,-71.51,-71.51,-5310.0,-5310.0
300247.SZ,20210129,20201231,续亏,90.29,92.53,-6950.0,-5350.0
002359.SZ,20210129,20201231,续亏,40.35,58.86,-145000.0,-100000.0
002400.SZ,20210129,20201231,首亏,-735.5,-668.61,-95000.0,-85000.0
003028.SZ,20210129,20201231,预增,45.0,65.0,16784.0,19099.0
002591.SZ,20210129,20201231,首亏,-750.4556,-608.538,-55000.0,-43000.0
002343.SZ,20210129,20201231,首亏,-260.8746,-224.4502,-26500.0,-20500.0
300097.SZ,20210129,20201231,扭亏,105.0276,107.1823,3500.0,5000.0
300307.SZ,20210129,20201231,续亏,48.5304,54.2493,-45000.0,-40000.0
300102.SZ,20210129,20201231,续亏,0.7,25.7,-27800.0,-20800.0
601700.SH,20210129,20201231,扭亏,168.08,178.83,19092.0,22092.0
603779.SH,20210129,20201231,续亏,-943.8794,-789.2306,-27000.0,-23000.0
600692.SH,20210129,20201231,预增,70.0,90.0,5806.0,6489.0
600817.SH,20210129,20201231,预增,14582.4164,16202.6852,27185.0,30185.0
600961.SH,20210129,20201231,预增,87.0,113.0,14500.0,16500.0
600841.SH,20210129,20201231,预增,66.86,79.69,19500.0,21000.0
603787.SH,20210129,20201231,略增,40.0,50.0,9878.0,10576.0
603129.SH,20210129,20201231,预增,76.74,109.88,32000.0,38000.0
600760.SH,20210129,20201231,预增,68.61,68.61,148000.0,148000.0
002331.SZ,20210129,20201231,首亏,-248.3004,-177.1162,-25000.0,-13000.0
002581.SZ,20210129,20201231,首亏,-414.77,-257.39,-19951.0,-9976.0
300555.SZ,20210129,20201231,略减,-45.52,-18.89,270.0,402.0
002750.SZ,20210129,20201231,扭亏,134.9425,152.4135,807.0,1211.0
603980.SH,20210129,20201231,预减,-58.57,-44.76,18000.0,24000.0
603758.SH,20210129,20201231,预增,162.78,188.21,31000.0,34000.0
000720.SZ,20210129,20201231,预减,-52.69,-39.32,23000.0,29500.0
603577.SH,20210129,20201231,预增,62.64,86.35,9600.0,11000.0
000059.SZ,20210129,20201231,预减,-74.82,-64.75,25000.0,35000.0
002061.SZ,20210129,20201231,略增,17.66,45.34,85000.0,105000.0
002559.SZ,20210129,20201231,预增,35.0,55.0,13104.0,15045.0
000655.SZ,20210129,20201231,略增,16.91,44.74,21000.0,26000.0
000158.SZ,20210129,20201231,续盈,-1.09,18.69,10000.0,12000.0
603090.SH,20210129,20201231,预减,-82.27,-79.05,550.0,650.0
300473.SZ,20210129,20201231,首亏,-843.0077,-677.7093,-44500.0,-34600.0
603009.SH,20210129,20201231,扭亏,119.1594,126.6729,2550.0,3550.0
603601.SH,20210129,20201231,预增,105.0,125.0,35042.0,38461.0
603322.SH,20210129,20201231,扭亏,151.4243,161.7091,4800.0,5760.0
300408.SZ,20210129,20201231,预增,50.0,75.0,130689.0,152471.0
600783.SH,20210129,20201231,预增,53.55,80.32,34409.0,40409.0
603612.SH,20210129,20201231,预增,139.4,185.67,20695.0,24695.0
300200.SZ,20210129,20201231,略增,18.3,37.2,22000.0,25500.0
601872.SH,20210129,20201231,预增,39.0,53.0,236668.0,265168.0
600213.SH,20210129,20201231,首亏,-1311.7974,-1139.7078,-16900.0,-14500.0
300012.SZ,20210129,20201231,略增,15.0,28.0,54786.0,60979.0
002021.SZ,20210129,20201231,首亏,-928.68,-733.7,-8500.0,-6500.0
600894.SH,20210129,20201231,预增,75.0,75.0,74500.0,74500.0
600310.SH,20210129,20201231,预增,51.0,84.0,23000.0,28000.0
600489.SH,20210129,20201231,预增,60.0,80.0,126821.0,142673.0
600054.SH,20210129,20201231,首亏,-114.1393,-109.4654,-4810.0,-3220.0
600179.SH,20210129,20201231,扭亏,127.4339,138.8646,120000.0,170000.0
000993.SZ,20210129,20201231,首亏,-190.06,-161.62,-9500.0,-6500.0
000831.SZ,20210129,20201231,预增,158.52,240.02,22206.0,29206.0
002160.SZ,20210129,20201231,预减,-64.0,-45.0,800.0,1200.0
002118.SZ,20210129,20201231,首亏,-1081.65,-939.38,-69000.0,-59000.0
600666.SH,20210129,20201231,首亏,-1068.1213,-993.6504,-65000.0,-60000.0
601113.SH,20210129,20201231,续亏,78.8112,87.1354,-28000.0,-17000.0
603123.SH,20210129,20201231,预减,-69.58,-63.75,7300.0,8700.0
002662.SZ,20210129,20201231,扭亏,104.8,107.2,10000.0,15000.0
300713.SZ,20210129,20201231,扭亏,227.3214,272.2584,2728.0,3691.0
300439.SZ,20210129,20201231,扭亏,155.3658,162.5098,31000.0,35000.0
688266.SH,20210129,20201231,续亏,26.73,36.23,-33840.0,-29453.0
600331.SH,20210129,20201231,首亏,-1875.0752,-1354.3865,-150000.0,-106000.0
603010.SH,20210129,20201231,预增,132.0,142.0,38458.0,40116.0
603843.SH,20210129,20201231,预增,50.0,70.0,10711.0,12140.0
600110.SH,20210129,20201231,扭亏,104.1016,104.1016,500.0,500.0
600143.SH,20210129,20201231,预增,264.0,276.0,453500.0,468000.0
600540.SH,20210129,20201231,预减,-61.6876,-52.1095,800.0,1000.0
300150.SZ,20210129,20201231,首亏,-189.89,-170.77,-9400.0,-7400.0
300168.SZ,20210129,20201231,续亏,6.9651,21.2782,-130000.0,-110000.0
600781.SH,20210129,20201231,首亏,-308.2464,-269.2002,-96000.0,-78000.0
600218.SH,20210129,20201231,预增,67.16,86.79,16178.0,18078.0
688321.SH,20210129,20201231,预增,40.0,60.0,2719.0,3108.0
603879.SH,20210129,20201231,预减,-81.55,-73.35,450.0,650.0
000628.SZ,20210129,20201231,预增,91.28,148.66,20000.0,26000.0
002529.SZ,20210129,20201231,扭亏,103.7349,105.6024,2000.0,3000.0
002648.SZ,20210129,20201231,略增,20.0,35.0,152730.0,171821.0
000156.SZ,20210129,20201231,略增,10.14,10.14,86000.0,86000.0
000782.SZ,20210129,20201231,预增,139.73,252.54,3400.0,5000.0
002888.SZ,20210129,20201231,略增,0.0,20.0,2616.0,3139.0
000812.SZ,20210129,20201231,略增,10.0,40.0,2800.0,3600.0
002656.SZ,20210129,20201231,扭亏,100.41,100.61,600.0,900.0
603536.SH,20210129,20201231,预增,253.0,337.0,2100.0,2600.0
300527.SZ,20210129,20201231,预减,-55.85,-42.79,7051.0,9137.0
300551.SZ,20210129,20201231,预减,-52.01,-38.02,2158.0,2787.0
600570.SH,20210129,20201231,略减,-12.66,-12.66,123664.0,123664.0
600163.SH,20210129,20201231,预增,137.0,165.0,45764.0,51058.0
600601.SH,20210129,20201231,续亏,28.4017,28.4017,-95000.0,-95000.0
600620.SH,20210129,20201231,预增,49.0,64.0,10000.0,11000.0
600626.SH,20210129,20201231,首亏,-1562.224,-1074.816,-96000.0,-64000.0
002261.SZ,20210129,20201231,预增,110.0,170.0,4613.0,5931.0
000021.SZ,20210129,20201231,预增,132.76,166.82,82000.0,94000.0
000058.SZ,20210129,20201231,预减,-74.51,-74.51,2000.0,2000.0
000429.SZ,20210129,20201231,预减,-55.53,-38.01,65336.0,91070.0
000514.SZ,20210129,20201231,预减,-58.27,-45.76,11000.0,14300.0
000539.SZ,20210129,20201231,预增,39.52,74.4,160000.0,200000.0
000995.SZ,20210129,20201231,预减,-67.75,-53.09,2200.0,3200.0
300333.SZ,20210129,20201231,首亏,-297.4612,-198.7306,-2500.0,-1250.0
002198.SZ,20210129,20201231,扭亏,114.4,121.52,1760.0,2630.0
002783.SZ,20210129,20201231,略增,0.0,20.0,4998.0,5997.0
300469.SZ,20210129,20201231,续亏,106.6409,106.6409,1000.0,1000.0
300564.SZ,20210129,20201231,略减,-8.0,0.0,13123.0,14264.0
300125.SZ,20210129,20201231,首亏,-752.8907,-557.0235,-6000.0,-4200.0
002613.SZ,20210129,20201231,预减,-54.94,-32.4,1200.0,1800.0
300053.SZ,20210129,20201231,扭亏,147.0563,165.0233,11000.0,15200.0
300221.SZ,20210129,20201231,预增,872.0,922.0,9800.0,10300.0
002457.SZ,20210129,20201231,续盈,-20.3,14.77,12500.0,18000.0
002824.SZ,20210129,20201231,预增,458.06,698.02,5800.0,8294.0
002302.SZ,20210129,20201231,略增,0.0,30.0,66068.0,85889.0
002915.SZ,20210129,20201231,扭亏,291.9656,328.5305,10500.0,12500.0
300002.SZ,20210129,20201231,扭亏,121.5713,126.8624,31800.0,39600.0
600630.SH,20210129,20201231,首亏,-1619.6082,-1619.6082,-29100.0,-29100.0
600651.SH,20210129,20201231,扭亏,124.5286,124.5286,40500.0,40500.0
600654.SH,20210129,20201231,首亏,-339.3149,-279.4861,-16000.0,-12000.0
600664.SH,20210129,20201231,首亏,-2554.6641,-1981.3119,-137000.0,-105000.0
600677.SH,20210129,20201231,续亏,76.0733,82.055,-20000.0,-15000.0
000667.SZ,20210129,20201231,预增,34.55,71.92,9000.0,11500.0
300581.SZ,20210129,20201231,略增,11.11,29.63,5400.0,6300.0
300633.SZ,20210129,20201231,首亏,-156.45,-128.88,-5732.0,-2932.0
300123.SZ,20210129,20201231,预减,-85.69,-78.54,4000.0,6000.0
300272.SZ,20210129,20201231,预减,-86.57,-80.1,1350.0,2000.0
300279.SZ,20210129,20201231,续盈,158.0,229.0,1450.0,1850.0
300287.SZ,20210129,20201231,首亏,-3995.2455,-2998.0627,-125000.0,-93000.0
300495.SZ,20210129,20201231,预减,-94.87,-92.3,1100.0,1650.0
300198.SZ,20210129,20201231,预减,-78.92,-74.7,5000.0,6000.0
300336.SZ,20210129,20201231,续亏,-84.5116,-31.794,-175000.0,-125000.0
300348.SZ,20210129,20201231,预增,45.78,89.81,20107.0,26180.0
300191.SZ,20210129,20201231,预减,-72.31,-58.52,725.0,1086.0
300269.SZ,20210129,20201231,续亏,73.934,82.6226,-36000.0,-24000.0
